num_bidder,num_bids,prod_id,title,model,prod_milage,prod_yr,final_price,starting_price,length,brand,start_time,end_time
5,13,271277795993,Ford : Windstar SEL, Ford,93629,2000,700.0,200.0,604800,Ford,1379229621.0,1379834421.0
2,5,251339714129,Ford : Mustang Base Convertible 2-Door, Ford,33380,2004,7800.0,7500.0,604800,Ford,1379229357.0,1379834157.0
13,32,261287275610,Ford : F-250 XLT Standard Cab Pickup 2-Door, Ford,190000,1996,7000.0,200.0,604800,Ford,1379226681.0,1379831481.0
4,8,141062505515,Ford : Explorer XLT, Ford,255213,1999,761.0,100.0,604800,Ford,1379196854.0,1379801654.0
8,8,290977961510,Ford : Mustang Base Fastback 2-Door, Ford,0,1970,1625.0,200.0,604800,Ford,1379184656.0,1379789456.0
12,21,390663201686,Ford : Ranger Pick Up, Ford,6857,1970,1375.0,100.0,259200,Ford,1379529268.0,1379788468.0
5,8,321206323888,Ford : Excursion Limited Sport Utility 4-Door, Ford,158700,2000,15000.0,9000.0,864000,Ford,1378924197.0,1379788197.0
11,21,321208339435,Replica/Kit Makes : model t bucket bucket, Ford,778,1923,4000.0,200.0,604800,Replica/Kit,1379183293.0,1379788093.0
10,35,261287009770,Ford : Mustang convertible, Ford,94125,1968,15001.99,2000.0,604800,Ford,1379181961.0,1379786761.0
13,24,231052758301,Ford : Model T 2 Door Coupe, Ford,0,1921,7000.0,200.0,864000,Ford,1378922400.0,1379786400.0
8,15,271277355845,Ford : Ranger SUPERCAB XLT, Ford,128176,2008,6101.0,2500.0,604800,Ford,1379181600.0,1379786400.0
3,6,141062197800,Ford : Other YELLOW W/ BLACK INTERIOR, Ford,3851,1932,28100.0,25000.0,604800,Ford,1379178000.0,1379782800.0
8,19,181217062205,Ford : Ranger XLT Extended Cab Pickup 2-Door, Ford,161226,2001,6450.0,200.0,604800,Ford,1379176581.0,1379781381.0
9,14,130994218033,Ford : Escape Hybrid Sport Utility 4-Door, Ford,298375,2009,2801.0,1000.0,432000,Ford,1379343742.0,1379775742.0
14,37,190902172194,Ford : F-100 F1 F-100, Ford,43198,1964,8500.0,1.0,604800,Ford,1379170800.0,1379775600.0
7,20,321211284297,Ford : F-450 Lariat Cab & Chassis 2-Door, Ford,52555,2006,13000.0,200.0,259200,Ford,1379516014.0,1379775214.0
5,10,111172592258,Ford : F-250 pick up truck, Ford,168563,1995,2300.0,1500.0,259200,Ford,1379515769.0,1379774969.0
9,33,151122361205,Ford : Mustang Coupe, Ford,85050,1965,7700.0,200.0,604800,Ford,1379169750.0,1379774550.0
4,8,200963719166,Ford : E-Series Van E450, Ford,88000,2004,6550.0,4500.0,604800,Ford,1379169566.0,1379774366.0
10,19,380719104014,Ford : Explorer Sport XLT, Ford,69100,2003,4550.0,200.0,604800,Ford,1379169482.0,1379774282.0
9,28,221281786514,Ford : Model A Deluxe, Ford,123456,1931,33201.0,200.0,864000,Ford,1378907514.0,1379771514.0
7,12,271276804412,Ford : Crown Victoria Police Interceptor, Ford,117248,2006,3500.0,200.0,604800,Ford,1379403000.0,1380007800.0
2,5,221285913890,"Ford : Ranger Customized 1997 Ford Ranger XL ""CUSTOM BLUE"" COLOR", Ford,85048,1997,2995.0,200.0,259200,Ford,1379612078.0,1379871278.0
8,27,200964243993,Ford : Mustang Coupe, Ford,42334,1966,1550.0,200.0,604800,Ford,1379272024.0,1379876824.0
12,21,251341129411,Ford : E-Series Van Mini Bus, Ford,105200,1997,9251.0,1000.0,864000,Ford,1379392761.0,1380256761.0
5,7,251337623817,Ford : F-350 BASE, Ford,276000,2001,2650.0,200.0,864000,Ford,1378891713.0,1379755713.0
8,19,290980260423,Ford : F-150 F-150, Ford,151056,2002,2031.0,200.0,259200,Ford,1379481293.0,1379740493.0
3,7,200965498851,"Ford : Other 4dr 168.4"" W", Ford,186475,1995,4800.0,500.0,864000,Ford,1379575557.0,1380439557.0
4,15,200965003008,Ford : Explorer XLT Sport Utility 4-Door, Ford,171330,2000,510.0,300.0,259200,Ford,1379445037.0,1379704237.0
13,42,171126203411,"Ford : Transit Connect 114.6"" XL w/", Ford,69548,2010,5000.0,1.0,604800,Ford,1379095719.0,1379700519.0
11,26,200962521990,Ford : F-100 deluxe, Ford,5000,1956,21500.0,200.0,864000,Ford,1378835830.0,1379699830.0
16,34,161106373244,Ford : Escape XLT Sport Utility 4-Door, Ford,9500,2012,12600.0,200.0,604800,Ford,1379091476.0,1379696276.0
3,11,121174176833,Ford : F-250 Supercab SS, Ford,140000,1987,9500.0,7000.0,864000,Ford,1378821394.0,1379685394.0
6,24,290979449143,Ford : Explorer XLT, Ford,158851,2003,1974.0,100.0,259200,Ford,1379419200.0,1379678400.0
6,11,290977137032,Ford : Torino GT, Ford,41056,1968,4352.0,3000.0,604800,Ford,1379071311.0,1379676111.0
5,11,281167519724,Ford : F-350 FOUR DOOR, Ford,185000,1995,1500.0,0.99,604800,Ford,1379069936.0,1379674736.0
17,26,290977079754,Ford : F-100 Short Wide Bed, Ford,179679,1968,5100.0,500.0,604800,Ford,1379065378.0,1379670178.0
4,7,111169321288,Ford : Mustang II, Ford,63490,1974,3551.51,2795.0,604800,Ford,1379063884.0,1379668684.0
7,12,251340301288,Ford : Fairlane Custom 300, Ford,21923,1957,1600.0,500.0,604800,Ford,1379275272.0,1379880072.0
5,7,251338665583,Ford : Model A Base, Ford,20000,1929,9100.0,6000.0,604800,Ford,1379057607.0,1379662407.0
16,41,111166126608,Ford : Mustang Coupe, Ford,0,1968,5856.0,1.0,864000,Ford,1378797498.0,1379661498.0
8,35,370895173529,Ford : F-150 XLT Crew Cab 4x4, Ford,47346,2011,27250.0,3000.0,864000,Ford,1378797064.0,1379661064.0
5,14,261286027473,Ford : E-Series Van Medtec, Ford,79890,1992,5700.0,1000.0,604800,Ford,1379047235.0,1379652035.0
3,15,141060823492,Ford : Mustang GT Coupe 2-Door, Ford,53300,2006,13000.0,10000.0,604800,Ford,1379022208.0,1379627008.0
18,35,221284496826,Ford : F-150 XLT Crew Cab Pickup 4-Door, Ford,3671,2013,17500.0,200.0,259200,Ford,1379362650.0,1379621850.0
3,8,231053543097,Ford : Thunderbird Base Convertible 2-Door, Ford,135090,2004,9650.0,7997.0,604800,Ford,1379013942.0,1379618742.0
20,44,281165629976,Ford : Mustang GT CONV, Ford,111700,2003,6600.0,1000.0,864000,Ford,1378754100.0,1379618100.0
13,24,161106925353,Ford : Other Crown Victoria, Ford,65506,1991,4050.0,200.0,432000,Ford,1379184349.0,1379616349.0
14,27,271276543832,Ford : Thunderbird 2dr HT , Ford,82147,1959,15000.0,1959.0,604800,Ford,1379011021.0,1379615821.0
13,22,111165583385,Ford : F-100 Panel Delivery, Ford,78576,1948,2247.0,200.0,864000,Ford,1378751657.0,1379615657.0
22,54,121176239022,Ford : Mustang Fastback Original Matching # Nice, Ford,100177,1965,18606.0,200.0,432000,Ford,1379183400.0,1379615400.0
12,18,261285774629,Ford : F-150 Lariat 4X4, Ford,27945,2010,25388.0,10000.0,604800,Ford,1379009911.0,1379614711.0
11,36,111168733291,Ford : E-Series Van XL Standard Cargo Van 2-Door, Ford,147000,1997,2011.09,0.01,604800,Ford,1379009261.0,1379614061.0
10,25,300966158747,Ford : Mustang base, Ford,0,1966,805.0,200.0,432000,Ford,1379173927.0,1379605927.0
10,14,271276455483,Ford : F-100 Camper Special, Ford,85132,1967,2650.0,200.0,604800,Ford,1379000457.0,1379605257.0
8,16,151121065182,Ford : Fiesta 4dr Sdn SE, Ford,27034,2011,2655.01,1.0,604800,Ford,1378998867.0,1379603667.0
11,28,221282039603,Ford : Taurus SE Sedan 4-Door, Ford,153478,2005,1631.0,650.0,604800,Ford,1378992600.0,1379597400.0
7,15,390660540257,Ford : Excursion XLT 7.3L V8, Ford,137107,2001,10800.0,1000.0,432000,Ford,1379162204.0,1379594204.0
9,14,370899389916,Ford : Mustang Deluxe Pony Interior with GT options, Ford,2000,1965,29500.0,200.0,604800,Ford,1379324348.0,1379929148.0
3,16,321206852113,Ford : Ranger XLT Pick Up, Ford,145685,2006,2800.0,1500.0,604800,Ford,1378987081.0,1379591881.0
6,14,390659278768,Ford : E-Series Van BUS, Ford,174655,2001,1075.0,200.0,604800,Ford,1378976164.0,1379580964.0
5,7,161106775207,Ford : Model A 2 Dr, Ford,0,1939,12500.0,7000.0,604800,Ford,1379159706.0,1379764506.0
16,33,111166160917,Ford : Ranger Edge Standard Cab Pickup 2-Door, Ford,96184,2005,4839.0,200.0,604800,Ford,1378969200.0,1379574000.0
9,12,221282747794,"Ford : Mustang LX, 5.0", Ford,110000,1992,5500.0,2000.0,604800,Ford,1379089825.0,1379694625.0
6,13,331021714375,Ford : Bronco Sport, Ford,429,1970,22100.0,200.0,604800,Ford,1378968163.0,1379572963.0
9,26,111168124983,Ford : Taurus SES, Ford,53722,2003,3600.0,400.0,604800,Ford,1378965606.0,1379570406.0
11,39,200962863729,Ford : E-Series Van MOBILE OFFICE, Ford,8378,1992,9500.0,200.0,604800,Ford,1378926644.0,1379531444.0
19,30,161105225382,Ford : Mustang No Reserve, Ford,20000,1965,10500.0,9.99,604800,Ford,1378924576.0,1379529376.0
5,58,261282931614,Ford : Other Brown, Ford,99999,1953,2851.0,200.0,864000,Ford,1378664100.0,1379528100.0
3,5,141061507814,Ford : F-150 Custom, Ford,113000,1977,6500.0,3000.0,432000,Ford,1379090936.0,1379522936.0
6,33,221282284711,Ford : F-350 XLT DIESEL LIFTED CREWCAB 4X4, Ford,139834,2004,14500.0,200.0,432000,Ford,1379086892.0,1379518892.0
8,38,261286339723,Ford : Mustang Convertible, Ford,100000,1965,17100.0,200.0,432000,Ford,1379082538.0,1379514538.0
5,11,181215174260,Ford : Galaxie 500, Ford,39000,1966,2500.0,1000.0,604800,Ford,1378907325.0,1379512125.0
10,32,310747003183,Ford : Other Pickups PICK UP, Ford,145152,1992,2101.69,100.0,259200,Ford,1379248580.0,1379507780.0
18,38,310743804528,Ford : Crown Victoria Base Sedan 4-Door, Ford,105215,2000,1850.0,200.0,604800,Ford,1378896001.0,1379500801.0
3,7,331021165729,Ford : F-150 Lightning Standard Cab Pickup 2-Door, Ford,97879,1993,4287.0,3750.0,604800,Ford,1378894925.0,1379499725.0
10,36,360737083574,Ford : Mustang Deluxe, Ford,107173,2007,6999.0,100.0,604800,Ford,1378893304.0,1379498104.0
6,10,111167305502,Ford : F-350 XL, Ford,81424,2005,4655.0,500.0,604800,Ford,1378890486.0,1379495286.0
10,16,331021103561,Ford : Taurus X/FreeStyle SEL 4 DOOR, Ford,90000,2006,4550.0,1000.0,604800,Ford,1378889269.0,1379494069.0
9,15,251338700505,Ford : Galaxie 500, Ford,137547,1967,810.0,200.0,432000,Ford,1379061817.0,1379493817.0
7,15,261284730435,Ford : F-150 Ranger, Ford,135000,1979,2550.0,200.0,604800,Ford,1378888350.0,1379493150.0
5,15,200962657242,Ford : F-450 Crew Cab 4x4, Ford,132526,2006,7500.0,500.0,604800,Ford,1378882169.0,1379486969.0
12,33,190900146424,Ford : Crown Victoria Police Interceptor Sedan 4-Door, Ford,95000,2008,3250.0,750.0,604800,Ford,1378878169.0,1379482969.0
17,34,251337353154,Ford : Explorer Sport Sport Utility 2-Door, Ford,139500,2002,1875.0,1.0,604800,Ford,1378842553.0,1379447353.0
15,29,300963424322,Ford : Mustang Base, Ford,150000,1965,8000.0,200.0,604800,Ford,1378839600.0,1379444400.0
14,25,271277534330,Ford : F-150 2WD SuperCre, Ford,193467,2008,5549.99,500.0,259200,Ford,1379184215.0,1379443415.0
12,19,271275159838,"Ford : Escape 4dr 103"" WB", Ford,88885,2001,3609.0,100.0,604800,Ford,1378837800.0,1379442600.0
9,13,111166712711,Ford : Other Base, Ford,85000,1959,4950.0,3500.0,604800,Ford,1378836936.0,1379441736.0
3,10,181214556250,Ford : Other Pickups none, Ford,0,1946,2062.91,1000.0,604800,Ford,1378825823.0,1379430623.0
4,10,261284336425,Ford : Mustang GT Coupe 2-Door, Ford,3697,2013,32100.0,99.0,604800,Ford,1378825714.0,1379430514.0
2,6,111166427322,Ford : E-Series Van Base Cutaway Van 2-Door, Ford,158002,2006,6600.0,5000.0,604800,Ford,1378818774.0,1379423574.0
8,19,181213384108,"Ford : Expedition Ready to Go, New Tires, No Rust, Rare Find!", Ford,43537,1998,7995.0,200.0,864000,Ford,1378678107.0,1379542107.0
9,22,281166022846,Ford : Windstar lx, Ford,178000,2003,1135.0,200.0,604800,Ford,1378814239.0,1379419039.0
13,38,321204827757,Ford : F-150 FX2, Ford,35355,2010,18000.0,1.0,604800,Ford,1378807200.0,1379412000.0
11,24,331021738441,Ford : Taurus X/FreeStyle 4dr Wgn SE A, Ford,123750,2005,2750.0,500.0,432000,Ford,1378971180.0,1379403180.0
3,13,151116942643,Ford : Crown Victoria Police Interceptor Sedan 4-Door, Ford,141800,2008,3000.0,2000.0,604800,Ford,1378771200.0,1379376000.0
11,22,290973066126,Ford : Mustang, Ford,78685,1965,18800.0,500.0,864000,Ford,1378498359.0,1379362359.0
7,13,261285071951,Ford : E-Series Van red, Ford,133,1991,1025.0,200.0,432000,Ford,1378926607.0,1379358607.0
9,19,300963120992,Ford : Mustang 2dr Converti, Ford,132388,1995,5888.0,500.0,604800,Ford,1378752554.0,1379357354.0
4,5,121173785978,Ford : F-450 XL, Ford,215000,2000,2102.0,200.0,604800,Ford,1378751706.0,1379356506.0
9,18,331019875311,Ford : Fusion SE, Ford,11530,2010,9500.0,200.0,604800,Ford,1378749600.0,1379354400.0
4,7,141060627597,Ford : E-Series Van E-250 HI-TOP, Ford,38150,2004,23900.0,5000.0,604800,Ford,1379002930.0,1379607730.0
7,14,221280978343,Ford : F-450 Lariat, Ford,262495,2003,10000.0,200.0,604800,Ford,1378748012.0,1379352812.0
6,12,261283667407,Ford : F-150 stock, Ford,104000,1978,1000.0,200.0,604800,Ford,1378746114.0,1379350914.0
13,26,121173737178,Ford : F-100 custom cab, Ford,111111,1964,3950.0,100.0,604800,Ford,1378742862.0,1379347662.0
6,14,380715242713,Ford : Mustang Boss 302, Ford,5380,2012,36987.0,100.0,604800,Ford,1378738800.0,1379343600.0
8,24,171125356931,Ford : Mustang Shelby GT, Ford,33000,2008,20000.0,9000.0,432000,Ford,1378982752.0,1379414752.0
13,27,321206182204,Ford : Other Pickups truck, Ford,87622,1953,6933.0,0.99,432000,Ford,1378905330.0,1379337330.0
7,9,300962964639,Ford : Explorer Eddie Bauer, Ford,190912,1995,760.0,500.0,604800,Ford,1378731569.0,1379336369.0
4,8,251336661221,Ford : Other Pickups NA, Ford,68933,1934,482.0,100.0,604800,Ford,1378730813.0,1379335613.0
5,5,111165143729,Ford : Model T MODEL TT DUMP TRUCK, Ford,0,1920,3550.0,2500.0,604800,Ford,1378727007.0,1379331807.0
7,10,290974715291,Ford : Bronco XLT Sport Utility 2-Door, Ford,158744,1994,4500.0,200.0,604800,Ford,1378722228.0,1379327028.0
11,30,290974653747,Ford : Five Hundred 4dr Sdn SEL, Ford,212311,2006,3151.0,500.0,604800,Ford,1378716308.0,1379321108.0
5,15,200961970644,Ford : Expedition XLT, Ford,102101,2005,7000.0,1000.0,604800,Ford,1378711213.0,1379316013.0
10,32,141057823320,Ford : Other COUPE HOT ROD, Ford,3200,1932,35000.0,10000.0,604800,Ford,1378710399.0,1379315199.0
3,7,261285938937,Ford : F-250 HIGH BOY , Ford,37800,1973,3050.0,1750.0,259200,Ford,1379033876.0,1379293076.0
11,20,141057365145,Ford : Mustang Tan, Ford,150000,1965,5400.0,200.0,604800,Ford,1378674000.0,1379278800.0
9,25,231050501225,Ford : F-250 King Ranch Crew Cab Pickup 4-Door, Ford,136613,2006,19880.0,9997.0,604800,Ford,1378671300.0,1379276100.0
9,51,181215972525,Ford : Crown Victoria Police Interceptor Sedan 4-Door, Ford,66123,2011,4600.0,500.0,259200,Ford,1379015234.0,1379274434.0
6,17,331019206663,Ford : E-Series Van Chateau Club Wagon, Ford,191692,1993,851.0,50.0,604800,Ford,1378668628.0,1379273428.0
9,14,130986870823,Ford : Excursion LIMITED 4X4 TURBO DIESEL, Ford,206884,2004,11000.0,100.0,604800,Ford,1378666986.0,1379271786.0
13,34,261282969601,Ford : Mustang GT, Ford,145000,1996,3850.01,200.0,604800,Ford,1378666800.0,1379271600.0
9,13,261283094558,Ford : Mustang Fastback, Ford,99999,1967,17400.0,5000.0,604800,Ford,1378666800.0,1379271600.0
17,28,300959892927,Ford : Fairlane 500, Ford,39637,1958,10100.0,200.0,864000,Ford,1378407600.0,1379271600.0
6,12,290974358678,Ford : Focus SE, Ford,156824,2000,480.99,200.0,604800,Ford,1378666491.0,1379271291.0
21,44,130986866799,Ford : F-350 F-350, Ford,103701,2002,11100.0,200.0,604800,Ford,1378666450.0,1379271250.0
11,18,251336021668,Ford : Excursion Limited, Ford,157619,2004,15976.0,500.0,604800,Ford,1378665900.0,1379270700.0
7,34,281165121008,Ford : F-350 XL, Ford,156864,2004,9200.0,200.0,604800,Ford,1378665538.0,1379270338.0
8,29,290974350945,Ford : Mustang SVT Cobra R Coupe 2-Door, Ford,15400,1995,22400.0,100.0,604800,Ford,1378665179.0,1379269979.0
6,37,141057417615,Ford : F-150 XL, Ford,64047,2010,10101.0,300.0,604800,Ford,1378665171.0,1379269971.0
17,45,130988378746,Ford : F-150 F-150, Ford,119000,2005,9450.09,200.0,432000,Ford,1378837800.0,1379269800.0
6,9,121173286862,Ford : F-250 King Ranch, Ford,33500,2004,23200.0,200.0,604800,Ford,1378664883.0,1379269683.0
8,28,111164334511,Ford : Explorer XLT Sport Utility 4-Door, Ford,3304,2013,24100.0,1000.0,604800,Ford,1378664386.0,1379269186.0
8,12,400569687419,Ford : F-350 XL, Ford,227900,2000,4305.0,2500.0,604800,Ford,1378664334.0,1379269134.0
14,26,121173277357,Ford : Thunderbird 2DR, Ford,65500,1962,14599.0,500.0,604800,Ford,1378663494.0,1379268294.0
5,28,281163274665,Ford : Mustang gt, Ford,181000,2002,3250.0,1000.0,864000,Ford,1378404286.0,1379268286.0
9,20,130983538212,Ford : Mustang Fastback, Ford,57000,1965,14100.0,200.0,864000,Ford,1378404000.0,1379268000.0
19,47,221279524752,Ford : Explorer XLT, Ford,34854,2011,18101.0,1000.0,604800,Ford,1378663200.0,1379268000.0
3,5,181213293324,Ford : Fairlane 500, Ford,79000,1966,540.0,500.0,604800,Ford,1378662635.0,1379267435.0
10,37,181214627605,Ford : F-100 F100, Ford,10000,1970,5500.0,500.0,432000,Ford,1378834454.0,1379266454.0
25,51,151118570018,Ford : Model T TUDOR SEDAN 2 DOOR, Ford,1,1924,8850.0,100.0,604800,Ford,1378660831.0,1379265631.0
9,39,171122066972,Ford : F-150 XL 4WD, Ford,92000,1994,2965.0,500.0,604800,Ford,1378660500.0,1379265300.0
9,23,221281390880,Ford : F-150 Lariat Extended Cab Pickup 4-Door, Ford,219320,2002,1225.0,200.0,432000,Ford,1378828212.0,1379260212.0
10,17,130986799839,Ford : E-Series Van Explorer High Top Conversion, Ford,108218,2002,8995.0,1000.0,604800,Ford,1378656635.0,1379261435.0
9,35,181213234075,Ford : F-150 single cab, Ford,129000,1979,8300.0,200.0,604800,Ford,1378653785.0,1379258585.0
11,40,331020682720,Ford : F-350 XLT Crew Cab Pickup 4-Door, Ford,130969,1995,5950.0,500.0,432000,Ford,1378825721.0,1379257721.0
9,19,141057294785,Ford : F-150 XLT Crew Cab Pickup 4-Door, Ford,134468,2005,9300.0,1.0,604800,Ford,1378649626.0,1379254426.0
5,19,281165005305,Ford : Escort L Hatchback 4-Door, Ford,83000,1986,685.0,400.0,604800,Ford,1378649037.0,1379253837.0
7,15,141056502352,Ford : Model T Runabout, Ford,99999,1923,5450.0,2500.0,604800,Ford,1378648800.0,1379253600.0
6,14,261282861254,Ford : F-250 Lariat, Ford,42000,2008,28007.0,25000.0,604800,Ford,1378644390.0,1379249190.0
3,5,300962274399,Ford : F-350 Gold , Ford,170987,2000,4026.0,3200.0,604800,Ford,1378642047.0,1379246847.0
3,8,181213011466,Ford : Galaxie country sedan , Ford,98998,1959,760.0,500.0,604800,Ford,1378637308.0,1379242108.0
10,23,190898447998,Ford : Mustang GT, Ford,37000,2007,13601.01,200.0,604800,Ford,1378631331.0,1379236131.0
8,16,290975354382,Ford : Mustang SRS, Ford,174500,2005,5900.0,200.0,604800,Ford,1378817388.0,1379422188.0
8,17,261282488248,Other Makes Merkur Ford Xr4Ti, Ford,64130,1986,4100.0,2850.0,604800,Other,1378619060.0,1379223860.0
5,16,181212567482,Ford : Fairlane 500, Ford,0,1970,2075.0,1000.0,604800,Ford,1378583975.0,1379188775.0
2,6,190898155763,Ford : Torino Base Hardtop 2-Door, Ford,0,1976,10100.0,9000.0,604800,Ford,1378583708.0,1379188508.0
7,13,261285094823,Ford : Mustang lx, Ford,62975,1991,2375.0,1000.0,259200,Ford,1378929149.0,1379188349.0
11,39,181215309422,Ford : E-Series Van E-450 Super Duty Box Truck, Ford,94398,2006,6300.0,0.99,259200,Ford,1378928123.0,1379187323.0
10,19,111160371357,Ford : Explorer Limited Sport Utility 4-Door, Ford,56034,2000,1000.0,1000.0,864000,Ford,1378321154.0,1379185154.0
5,9,251335359049,Ford : Mustang SVT Cobra Coupe 2-Door, Ford,19850,2004,17600.0,10000.0,604800,Ford,1378579500.0,1379184300.0
8,22,121174787696,Ford : Mustang SVT Cobra Hatchback 2-Door, Ford,14550,1993,20200.0,0.99,259200,Ford,1378923313.0,1379182513.0
9,23,321203361955,"Ford : Mustang GT 5.0, 5 speed", Ford,34000,1992,9000.0,900.0,604800,Ford,1378575128.0,1379179928.0
13,27,261280015811,Ford : Other Pickups 2-DOOR PICK UP , Ford,1000,1951,52100.0,20000.0,864000,Ford,1378314319.0,1379178319.0
11,17,300948620892,Ford : Ranger XLT, Ford,182000,1997,1934.0,1200.0,864000,Ford,1378313795.0,1379177795.0
15,33,111162933247,Ford : Taurus G Sedan 4-Door, Ford,87350,1997,1533.89,0.01,604800,Ford,1378572565.0,1379177365.0
8,18,290973593998,Ford : Other Pickups f10, Ford,54,1951,6800.0,3000.0,604800,Ford,1378571967.0,1379176767.0
4,13,261282174516,Ford : Thunderbird convertible, Ford,98702,1966,3800.0,1000.0,604800,Ford,1378571018.0,1379175818.0
8,20,290973585092,Ford : F-150 XLT, Ford,149610,1999,3500.0,1000.0,604800,Ford,1378570528.0,1379175328.0
6,14,231049610842,Ford : F-150 XLT Lariat, Ford,54000,1990,5101.01,200.0,604800,Ford,1378568197.0,1379172997.0
6,18,331014080962,Ford : F-150 SVT Lightning Standard Cab Pickup 2-Door, Ford,21200,2004,20050.0,15000.0,864000,Ford,1378302893.0,1379166893.0
8,16,261283560999,Ford : Thunderbird Base Convertible 2-Door, Ford,25750,2003,22199.0,500.0,432000,Ford,1378731350.0,1379163350.0
20,42,130985671787,Ford : Galaxie Convertible, Ford,60663,1964,3400.0,200.0,604800,Ford,1378555653.0,1379160453.0
6,6,331015126579,Ford : Other, Ford,94568,1950,11111.0,7400.0,604800,Ford,1378554600.0,1379159400.0
6,16,350868924232,Ford : Mustang 5.0L V8 G T, Ford,17415,2012,26900.0,1000.0,864000,Ford,1378295052.0,1379159052.0
8,14,390657656589,Ford : F-150 XLT 4.6L V8, Ford,45824,2003,8269.69,1000.0,432000,Ford,1378725943.0,1379157943.0
7,11,281165490832,Ford : F-250 Camper Special, Ford,0,1966,2276.0,1000.0,432000,Ford,1378724361.0,1379156361.0
14,34,200962033066,Ford : Mustang base coupe 2 door, Ford,48000,1966,10501.0,1000.0,432000,Ford,1378724143.0,1379156143.0
2,6,181212233209,Ford : Mustang Fastback, Ford,1,1969,1800.0,200.0,604800,Ford,1378543367.0,1379148167.0
5,12,251335119699,Ford : F-250 Lariat Crew Cab Pickup 4-Door, Ford,12700,2012,45900.0,33000.0,604800,Ford,1378543267.0,1379148067.0
8,15,290973331719,Ford : Bronco Eddie Bauer, Ford,106519,1996,6501.0,200.0,604800,Ford,1378541618.0,1379146418.0
7,10,181210147002,Ford : Edge SE, Ford,5720,2013,9500.0,9500.0,864000,Ford,1378281593.0,1379145593.0
11,26,130985157968,Ford : Fairlane GT, Ford,117885,1966,2700.0,0.99,604800,Ford,1378507957.0,1379112757.0
10,22,130984990069,Ford : F-100 Standard, Ford,79862,1958,2560.0,200.0,604800,Ford,1378496700.0,1379101500.0
4,11,121175266508,Ford : F-150 Lariat, Ford,46989,2010,12900.0,8000.0,864000,Ford,1378990795.0,1379854795.0
10,24,130982546449,Ford : Bronco Custom 4X4 2 Door Utility, Ford,18961,1968,35000.0,1000.0,864000,Ford,1378234818.0,1379098818.0
6,11,271270811271,Ford : F-350 XLT, Ford,178011,2004,500.0,500.0,864000,Ford,1378234800.0,1379098800.0
17,53,390656256074,Ford : F-250 XLT Extended Cab Pickup 4-Door, Ford,26845,2002,25655.0,200.0,604800,Ford,1378492200.0,1379097000.0
16,31,290972933577,Ford : Ranger 4WD SuperCab, Ford,59261,2010,8870.0,200.0,604800,Ford,1378486800.0,1379091600.0
13,42,171122838890,Ford : Mustang cv, Ford,73703,1967,7900.0,200.0,432000,Ford,1378659445.0,1379091445.0
13,25,290973935126,Ford : F-450 King Ranch Crew Cab Pickup 4-Door, Ford,117000,2008,21390.0,200.0,432000,Ford,1378656000.0,1379088000.0
3,5,161104371166,Ford : Other 3 Window Coupe, Ford,99999,1932,16000.0,12000.0,604800,Ford,1378807558.0,1379412358.0
7,14,111165130116,Ford : F-150 4WD SuperCre, Ford,44,2013,55300.0,500.0,604800,Ford,1378728000.0,1379332800.0
6,12,310739756634,Ford : Crown Victoria P71 Police interceptor, Ford,11889,2008,8800.0,200.0,604800,Ford,1378492496.0,1379097296.0
4,5,151118989037,Ford : Mustang Base coupe, Ford,98750,1965,7950.0,200.0,604800,Ford,1378719334.0,1379324134.0
3,7,130984811454,Ford : F-150 Ranger, Ford,72547,1978,900.0,200.0,604800,Ford,1378465877.0,1379070677.0
9,29,190897353660,Ford : Crown Victoria n/a, Ford,149920,1998,1000.0,100.0,604800,Ford,1378464745.0,1379069545.0
12,26,200962368658,Ford : Mustang gt, Ford,112000,1995,2550.0,500.0,259200,Ford,1378810042.0,1379069242.0
8,23,400568190737,Ford : F-350 LARIAT, Ford,227,2013,60900.0,1000.0,604800,Ford,1378464095.0,1379068895.0
8,15,181211586305,Ford : Mustang mustang, Ford,101273,2000,4050.0,200.0,604800,Ford,1378463595.0,1379068395.0
7,42,171121127633,Ford : Mustang Fastback, Ford,53747,1971,16026.0,100.0,604800,Ford,1378460621.0,1379065421.0
3,6,321202240392,Ford : F-350 XLT Lariat, Ford,101989,1989,3500.0,3000.0,604800,Ford,1378455221.0,1379060021.0
9,52,200960817751,Ford : Mustang S Code, Ford,9999,1967,23500.0,200.0,604800,Ford,1378452946.0,1379057746.0
6,10,331020107905,Ford : F-350 Ranger Standard Cab Pickup 2-Door, Ford,73474,1976,12000.0,1500.0,432000,Ford,1378757747.0,1379189747.0
11,36,390655629307,Ford : F-250 XLT, Ford,104356,2005,15599.0,500.0,604800,Ford,1378409400.0,1379014200.0
15,38,130984304746,Ford : E-Series Van E-350, Ford,92427,2003,7899.99,995.0,604800,Ford,1378407600.0,1379012400.0
11,28,390655723263,Ford : F-350 Crew Cab 156, Ford,92313,2004,13500.0,995.0,604800,Ford,1378404900.0,1379009700.0
11,14,251335417299,Ford : F-150 Base Standard Cab Pickup 2-Door, Ford,116000,1997,3550.1,200.0,432000,Ford,1378576359.0,1379008359.0
8,17,151116527109,Ford : F-100 pick-up, Ford,100000,1958,2125.0,100.0,604800,Ford,1378403181.0,1379007981.0
3,8,271272102654,Ford : Other roadster, Ford,121111,1935,23000.0,20000.0,604800,Ford,1378403176.0,1379007976.0
